,observed,expected
197,22783.96,6042.3161549999995
198,11393.006,15885.125159999998
199,21789.117,7339.7832
200,16635.996,1416.7376179999999
201,4264.5425,1791.6317530000001
202,14763.678,0.612067428
203,14306.638,12994.785440000001
204,12036.591,0.0
205,28288.217,91525.53567
206,21162.574,4029.196914
207,20985.889,39043.13849
208,14228.934,46872.398030000004
209,27603.385,20702.79204
210,7951.737,2881.3644850000005
211,5400.5864,5724.998545
212,28288.447,50.3562494
213,10000.453,1540.8248409999999
214,19403.37,0.0
215,15848.53,10916.41284
216,15477.321,11981.555890000003
217,12724.542,301.9912185
218,12913.615,1019.677927
219,9849.021,33982.16588
220,5988.714,1610.837786
221,11060.213,10421.11956
222,24814.02,15208.47051
223,56597.19,54.43498273000001
224,15382.823,13598.220350000001
225,20276.662,24746.981309999996
226,36600.754,120672.57169999999
227,18178.836,25610.80599
228,9537.138,6968.676718000001
229,19746.31,59881.310269999994
230,17958.846,16080.812030000001
231,26959.543,2996.026213
232,4649.058,11317.23963
233,18913.914,12685.00525
234,24770.787,179.5417962
235,16304.44,13096.13855
236,10410.0,9094.881873999999
