,subwatershed,area,perimeter,circulatory_ratio,relief,avg_slope,watershed_length,elongation_ratio,drainage_density,shape_factor,relief_ratio,ruggedness,aae_area,buildings_aae_count,x_area,buildings_x_count,water_bodies_area,dams_count,bridges_count,streets_km,railroads_km,population,population_density,median_income,housing_density,population_change,dependent_population_pct,dist_to_stream_avg,dist_to_stream_stdev,dist_to_stream_skewness,dist_to_stream_kurtosis,levee_length_km,levee_low_crest_elevation_m,lu_21_area,lu_22_area,lu_23_area,lu_24_area,lu_41_area,lu_82_area,avg_impervious_percent,orb100yr06h,orb100yr12h,orb100yr24h,orb25yr06h,orb25yr12h,orb25yr24h,orb2yr06h,orb2yr12h,orb2yr24h,orb50yr06h,orb50yr12h,orb50yr24h,orb100yr06ha_am,orb100yr12ha_am,orb100yr24ha_am,orb25yr06ha_am,orb25yr12ha_am,orb25yr24ha_am,orb2yr06ha_am,orb2yr12ha_am,orb2yr24ha_am,orb50yr06ha_am,orb50yr12ha_am,orb50yr24ha_am,flow_0_exceedence_prob,flow_0.1_exceedence_prob,flow_1_exceedence_prob,flow_10_exceedence_prob,flow_50_exceedence_prob,slope_of_flow_duration_curve,mean_policy,mean_claim,policy_total_building_coverage_avg,claims_total_building_insurance_coverage_avg
954,51202060301,44.67781542,34.89682754,0.461030757,67.89844033,1.9023518562317,5.4639108389999995,1.380376065,1.243159257,0.66821355,0.012426711000000002,0.084408575,2.907269668,63,0.071853223,35,0.08749746900000001,0,12,155.34131499999998,5.831013315,19390,433.9961527,56499.5,57.27674857,261,40.2,310.585444,197.8186805,0.664342998,-0.24513518199999998,0.0,0.0,2.967589248,3.5535311469999997,1.650083265,0.7927514809999999,2.227477998,28.512742100000004,7.109788418,4520,5154,5889,3567,4135,4802,2081,2477,2947,4034,4640,5344,4501,5133,5865,3552,4118,4782,1916,2280,2713,4017,4621,5322,0.048470587999999995,0.025632846,0.009891828,0.0037394390000000002,0.001512831,-0.021250131000000002,124420.4817,8744.811155,27773.1176,126.54537260000001
955,51202040803,42.57862171,48.57736283,0.226742847,50.74342439,1.1686038970947,7.88465482,0.933830756,0.671730038,1.460070316,0.006435719,0.034085882000000005,2.5917809640000002,19,3.8799999999999994e-05,0,0.12745984,0,12,71.53246086,2.559782642,5910,138.80205049999998,83913.0,9.840619147,242,42.2,439.439861,361.9859193,1.594365913,4.195022926,0.0,0.0,1.8523595030000002,0.45514107200000004,0.06070022,0.0,3.000688719,34.91495195,0.650681615,4587,5205,5798,3604,4164,4750,2089,2484,2936,4084,4679,5275,4568,5184,5774,3589,4147,4731,1923,2287,2703,4067,4660,5253,0.058102807,0.033187352,0.012202401000000002,0.00353906,0.000624789,-0.025341587000000002,175859.7561,3337.2625,30583.94583,6417.072785
956,51201030403,55.98348103,46.38569694,0.326965244,40.04061016,0.6742117404937701,4.347736053999999,1.9418775380000002,0.613819942,0.33764975700000005,0.009209531,0.024577725,0.187057268,0,0.0,0,0.47689679700000004,0,7,82.42826355,3.8967130460000003,15152,270.65126569999995,62609.666670000006,11.25331952,-285,42.33333333,794.6196456,655.6307112000001,1.2131195879999999,0.812864788,0.0,0.0,2.510861945,0.463127499,0.043717985,0.004176344,2.603087026,48.37611363,0.512557507,4302,4869,5576,3423,3908,4533,2033,2358,2767,3859,4387,5051,4284,4849,5553,3409,3892,4514,1871,2171,2547,3843,4369,5030,0.047839452000000005,0.017725993,0.005891498,0.002130776,0.000540741,-0.015458139,168105.109,9785.988772,19419.101319999998,3550.364608
957,51201020302,83.69810282,66.01214646,0.241366931,36.11169946,0.9548374414444,4.080778286,2.529704927,0.887340555,0.198962113,0.008849219,0.032043375,3.738210322,14,0.0,0,0.38965174399999997,0,10,122.1559507,6.58474914,13181,157.4826616,52009.5,7.7182155660000005,-142,42.0,498.15655610000005,407.1195987,0.632947138,-1.02714587,0.0,0.0,3.6723174530000002,0.706081933,0.18443792899999997,0.120968554,7.312004592999999,70.16192807,0.773125052,4322,4887,5604,3429,3901,4512,2019,2329,2714,3869,4388,5052,4304,4867,5581,3415,3885,4493,1859,2144,2499,3853,4370,5031,0.025346445,0.012473748,0.005273713,0.0019878639999999998,0.000511706,-0.010218648,133507.0909,2892.883149,54831.411960000005,317.7613108
958,51201030602,38.81963994,37.28732583,0.35086406600000003,53.83803554,1.4589684009552,3.920399704,1.7932897369999998,1.048336654,0.395921597,0.013732791999999999,0.056440385999999995,2.314880938,5,0.0,0,0.18543994600000002,0,8,57.93367872,3.4857413289999997,12854,331.12105160000004,60653.0,7.367404758999999,443,41.76666667,403.27171180000005,316.2588194,1.24494862,1.232522951,0.0,0.0,1.6340519230000001,0.278609726,0.008214806,0.0,6.7289175320000005,27.68512574,0.470998704,4630,5232,6066,3611,4107,4783,2082,2403,2787,4109,4658,5408,4611,5211,6041,3596,4090,4763,1917,2212,2566,4092,4639,5386,0.040674381,0.017040421,0.005431228000000001,0.001973053,0.000439693,-0.016003141000000002,128953.5517,9616.101456,26755.85539,10493.29399
959,71200011202,40.860834499999996,42.41764311,0.285380325,15.10868048,0.59603089094162,2.5315572580000003,2.8491867810000002,1.764245488,0.156844133,0.005968136999999999,0.026655421000000002,0.0,0,0.0,0,0.054950475,0,1,42.41202856,3.7389253539999996,3025,74.03177240000001,49884.0,1.7865518630000001,-148,39.5,550.4756674,252.455229,-0.31558879,-0.991845176,0.0,0.0,0.429869988,0.6932415340000001,0.17108591899999998,0.009355737,2.977868141,25.83830003,0.955531597,5186,5894,7006,3928,4502,5379,2165,2527,2965,4549,5189,6166,5165,5870,6977,3912,4483,5357,1993,2326,2730,4530,5168,6141,0.011985863999999999,0.006004685,0.003455399,0.002305209,0.00133212,-0.003178817,0.0,173.8,3606.884653,0.0
960,71200010310,58.889988,40.50028854,0.45116468200000004,27.56980531,0.87204724550247,9.663830283,0.896038144,0.593152526,1.5858318009999999,0.002852886,0.0163531,2.415651762,4,0.0,0,0.18657110600000001,0,5,103.6187412,7.090551593,6585,111.81866770000002,61272.0,8.235695345,-155,42.3,882.8331342,653.3552679,0.846129805,-0.405681575,0.0,0.0,2.142793993,0.929911341,0.118135265,0.0036,3.060114353,49.10382613,0.863029182,4889,5576,6220,3758,4295,4872,2090,2409,2805,4304,4913,5529,4869,5553,6195,3742,4277,4852,1924,2218,2582,4286,4893,5506,0.002514734,0.0016165189999999999,0.0011524,0.000401435,8.796209999999999e-05,-0.00068193,142413.2199,8599.256835,3503.503411,765.5670445000001
961,41000030405,41.56541307,45.0061989,0.257867907,55.36884631,2.3569638729095,6.035636697999999,1.205307945,1.1124577279999999,0.876423634,0.009173655,0.061595501,3.729703732,6,0.0,0,1.0225611209999999,0,7,57.69855101,3.144863757,8447,203.2218466,65423.0,5.91838218,912,39.15,447.2272375,381.28169069999996,0.884554684,-0.43102315,0.0,0.0,1.5531338190000001,0.351433845,0.089707392,0.015345016999999999,3.3344220960000004,15.06402702,0.648150146,4411,5054,5623,3401,3896,4413,1911,2205,2552,3887,4453,4998,4393,5033,5600,3387,3880,4395,1759,2030,2349,3871,4435,4978,0.028466316000000002,0.014160678000000001,0.006007172,0.001903716,0.00046295900000000004,-0.009901842,103151.5077,900.9849777999999,14990.0075,210.57010899999997
962,51202011704,49.42561927,39.42470175,0.39959969700000003,91.10922464,3.9389383792877,2.893482328,2.7416390969999997,1.0086744570000001,0.169390695,0.031487742,0.09189954800000001,11.26252557,15,0.11740703300000001,5,0.272130761,0,3,56.94443589,19.19601326,17381,351.6597315,58458.666670000006,8.052504063999999,791,37.26666667,359.7082307,204.84481540000002,0.51493209,-0.616048555,0.0,0.0,1.875905494,0.18626964399999998,0.033426687000000004,0.003600002,19.24238732,21.40054022,0.356583506,5179,5793,6729,3946,4504,5289,2186,2588,3091,4537,5126,5989,5158,5769,6702,3930,4485,5267,2012,2383,2846,4518,5105,5965,0.022505088,0.013317058,0.007472376,0.002800628,0.001012757,-0.0075054480000000005,113000.0212,18029.763469999998,20575.38092,32317.670439999998
963,51201081501,42.55348889,38.71104652,0.35684138200000004,85.43582682,2.3260636329651003,3.221779331,2.284687759,1.126040195,0.24392505399999997,0.026518212000000003,0.096204175,0.068740947,0,0.0,0,0.134733986,0,10,63.59794347,7.62373347,8924,209.71253430000002,49257.0,12.6194118,378,38.25,343.2834073,235.67692390000002,0.707356293,-0.13156579699999998,0.0,0.0,1.790517795,0.45137929299999996,0.044914772,0.021895089,7.214719252999999,30.07372042,0.658906341,5439,6137,7033,4117,4721,5446,2271,2683,3128,4745,5402,6214,5417,6112,7004,4100,4702,5424,2091,2470,2880,4726,5380,6189,0.067550643,0.028603648,0.01234555,0.0024010010000000003,0.000356229,-0.02257802,33800.94876,20466.14403,9263.731589,9265.613309
964,51201080406,47.61349981,49.872061200000005,0.24056106300000002,32.99638545,0.72827905416489,5.79324591,1.343996533,0.699062878,0.7048777829999999,0.005695665,0.023066548,2.179977855,0,0.0,0,0.05670850400000001,0,8,58.59891032,4.058361871000001,8465,177.78571269999998,66416.5,2.037237346,-474,41.15,507.0148712,494.1670636,2.067652715,5.328758785,0.0,0.0,1.037501733,0.8203033670000001,0.0249985,0.006827748000000001,1.4737423440000001,42.72233847,0.807788253,4888,5535,6306,3812,4359,4957,2188,2545,2881,4333,4930,5616,4868,5512,6280,3796,4341,4937,2014,2343,2652,4315,4910,5593,0.029659592999999998,0.016333903,0.0051304820000000004,0.0016096329999999999,0.00043808199999999996,-0.01296742,24858.99397,669.7163168,2021.532085,1580.234753
965,71200010604,52.95379207,44.00737453,0.34360225899999997,18.834188600000004,1.2476756572723,2.539928602,3.2328241639999997,1.546024598,0.121827674,0.007415243,0.029118118999999998,6.568558029,9,0.0,0,0.30510850100000003,0,6,244.21012510000003,28.02951781,7532,142.2372168,53420.5,33.78417164,271,42.4,510.439346,286.62676960000005,0.595103307,-0.508587582,0.0,0.0,2.528292689,3.040163164,0.520722549,0.134236259,10.46634273,22.08863742,3.1080079080000003,5093,5782,6732,3868,4417,5169,2112,2446,2850,4466,5085,5925,5072,5758,6705,3852,4399,5148,1944,2252,2624,4448,5064,5901,0.011853605,0.008386724,0.004348745,0.002452596,0.00131209,-0.005021165,96299.89192000001,10892.5446,7842.249576,1381.922476
966,51402010503,57.27065688,57.36595389,0.21869234899999998,80.01483154,3.8387770652771,3.242172146,2.6338138140000003,1.776229366,0.18354390899999998,0.02467939,0.142124693,10.84016094,19,0.0,0,0.9534021859999999,2,5,68.06111563,2.13638642,3170,55.35120728,54496.0,3.579494477,181,39.6,191.5339324,121.45925030000001,1.017917479,0.38226295,0.0,0.0,2.393616246,0.11948256,0.01289244,0.004190624,21.261481,19.39856675,0.336308777,5015,5905,7179,3921,4637,5619,2269,2701,3253,4452,5252,6379,4994,5881,7150,3905,4618,5596,2089,2487,2995,4434,5230,6353,3.68504e-05,2.11756e-05,7.424019999999999e-06,2.34767e-06,4.73042e-07,-1.7221900000000002e-05,79275.40984,6081.012667,28690.630439999997,2570.349875
967,51202090404,48.01389655,41.61525532,0.34839482,63.80359779,3.704479932785,4.469261983,1.749454784,1.388663002,0.41601086600000003,0.014276093,0.088601696,12.12060361,205,0.9052201040000001,160,0.749160595,4,8,135.755253,10.275743400000001,23568,490.857891,62566.5,52.81804191,-489,40.625,511.06404010000006,284.0286112,0.22120115899999998,-0.86363605,0.0,0.0,3.972740734,3.1637890889999998,2.212290099,1.37652074,12.2553765,14.20813608,8.303108215,5043,5829,7008,3944,4605,5518,2271,2693,3211,4478,5203,6247,5022,5805,6979,3928,4586,5495,2091,2479,2956,4460,5182,6222,0.014772523999999999,0.009958555,0.004795693,0.001822843,0.000591164,-0.006781748000000001,145953.0526,861.8295237,70059.0253,22521.97574
968,51201081304,87.45535771,53.03721046,0.390692376,68.33563434,3.8621869087219,4.83090046,2.184339707,1.058185233,0.266851567,0.014145527,0.072311759,9.17363633,20,0.0,0,0.881030909,5,18,146.77293830000002,0.0,13624,155.7823369,50814.33333,10.80551295,-427,38.93333333,460.3607905,219.7323712,-0.044894856,-0.573691948,0.0,0.0,5.050726968999999,1.682850221,0.490615189,0.13009886,25.05813815,39.35550564,1.399862051,5469,6167,7009,4131,4737,5439,2270,2686,3133,4766,5424,6200,5447,6142,6980,4114,4718,5417,2090,2473,2884,4746,5402,6175,0.047873188,0.025981783999999997,0.010516458000000001,0.002435569,0.00042566800000000003,-0.019480372,45975.47107,15818.52061,12420.197,2893.002371
969,51201061206,52.15142149,65.50024010000001,0.15275317,46.76487697,0.7466131448745699,8.550395978,0.953019763,1.152218083,1.401865362,0.005469323000000001,0.053883337,0.8146020209999999,21,0.0,0,0.028556592999999998,0,13,83.4207777,0.0,11693,224.21248870000002,57095.5,7.056375253,-818,41.45,197.0437028,165.8750709,1.805422905,3.379027381,0.0,0.0,2.015133872,0.410587673,0.016386525,0.0,3.6602033260000004,45.01041226,0.48208430399999996,4837,5474,6348,3763,4294,4985,2155,2495,2882,4291,4875,5649,4817,5452,6322,3747,4276,4965,1984,2297,2653,4273,4855,5626,0.0,0.0,0.0,0.0,0.0,0.0,121845.5668,15534.8167,5175.624957999999,4470.876543
970,51201060604,50.80448669,61.7705093,0.167320659,18.21634626,1.0874905586243,2.911961528,2.7619795610000004,1.467060689,0.166904943,0.006255696,0.026724485,3.206827876,22,0.0,0,0.5497126,0,3,130.5376301,9.481239746,11504,226.43669390000002,47820.75,5.255441347,-888,42.35,265.7193139,185.9778568,0.930158224,0.38001243100000004,0.0,0.0,1.661257107,0.854697665,0.072720548,0.011023079,9.337589291,33.18866335,0.865192831,4982,5661,6479,3819,4360,5031,2113,2444,2838,4384,4993,5734,4962,5638,6453,3803,4342,5010,1945,2250,2613,4366,4973,5711,0.007309299,0.0036657990000000004,0.0018520720000000002,0.0008866330000000001,0.000404018,-0.002301863,78174.77982000001,12423.20217,27989.61427,26299.78477
971,40500011701,41.01706445,38.71548056,0.343878584,43.69439566,2.1022260189056,5.022860121,1.438753069,0.8361138840000001,0.615088479,0.008699107,0.036533491,2.327134178,140,0.006150368000000001,1,3.121315816,0,2,70.62160436,0.0,12034,293.3900844,54741.333329999994,13.57971389,-439,40.13333333,289.9628258,266.4228618,2.325503398,6.6021391860000005,0.0,0.0,2.2888340780000003,0.38434315799999996,0.069347874,0.034457247999999996,4.187145346,27.37563065,0.742544949,4610,5261,5834,3567,4072,4588,2010,2309,2660,4070,4646,5195,4591,5239,5810,3552,4055,4569,1850,2126,2449,4053,4627,5174,0.018492114,0.008431115999999999,0.0021941720000000003,0.0006132830000000001,0.000125981,-0.007548079,96737.27321,6077.736052,25145.05438,16504.95642
972,51202010609,52.08626864,39.75333345,0.41417702799999995,43.56769541,1.4958432912827,4.10467962,1.9839805830000001,0.7538818759999999,0.32347095,0.010614152,0.032844896,4.077866925,52,0.276864449,3,0.135618306,0,10,113.2694432,4.239971565,55467,1064.906384,80328.42857,18.85333747,7045,38.47142857,410.6496986,370.2544342,1.7072481869999998,3.27635888,0.0,0.0,2.33143327,0.9491642509999999,0.36690509299999996,0.081893311,6.996299262000001,34.42529199,1.447697759,4902,5482,6124,3745,4265,4876,2101,2461,2876,4309,4864,5488,4882,5460,6099,3730,4247,4856,1934,2266,2648,4291,4844,5466,0.062717917,0.030319105,0.011122393000000001,0.002889902,0.00056983,-0.025246087,186613.3956,16559.179790000002,41061.05338,39841.68464
973,51201060407,47.3982437,46.36249844,0.27710122800000003,41.38211296,1.7463440895081002,6.614220748999999,1.1745121090000001,0.769634136,0.922986016,0.006256536,0.031849087000000005,2.572074943,12,0.0,0,1.202324652,0,0,89.79781465,7.583224924,6492,136.9671003,52631.5,18.81926271,-843,42.75,790.4048447,451.1708385,-0.308097734,-1.259561642,0.0,0.0,2.228887962,0.948548407,0.191499333,0.14690436,4.484732166000001,31.14227953,1.4687125680000002,4703,5321,6028,3643,4131,4745,2073,2373,2756,4160,4711,5373,4684,5299,6003,3628,4114,4726,1908,2185,2537,4143,4692,5351,0.026361368,0.012155856000000001,0.004132831,0.0011366739999999998,0.000429896,-0.01009244,120839.4225,2345.021386,19650.02179,38848.14976
974,51201040301,42.276095700000006,36.5250075,0.39822095399999996,43.89009864,2.9688730239867995,3.633511851,2.019184085,0.9782586959999999,0.312290152,0.01207925,0.042935870999999994,2.0087594330000003,9,0.0,0,1.148064744,0,4,64.79320857,5.27799864,23264,550.2873341,58401.0,8.751990784,531,41.15,379.3068704,248.98169700000003,1.011957633,0.947509044,0.0,0.0,1.551512548,0.472783761,0.086828386,0.001113312,6.946595765,27.19900293,0.7075828909999999,4671,5315,5927,3619,4119,4659,2042,2342,2699,4127,4696,5279,4652,5293,5903,3604,4102,4640,1880,2156,2485,4110,4677,5257,0.029383461,0.016921173,0.005981279,0.001847296,0.000420825,-0.013774933,126359.9487,3592.398168,28173.73308,28182.679760000003
975,71200010101,52.37002028,45.81260857,0.313561378,46.81933186,1.8826223611831998,3.982398455,2.050461973,0.9454695040000001,0.302835427,0.011756566000000001,0.04426625,0.00079817,0,0.0,0,0.496086345,0,8,80.19803167,4.070065914,10994,209.9292676,59867.0,13.92017792,-116,39.9,466.86670599999997,380.5944709,1.2772354259999998,1.254511955,0.0,0.0,2.016803684,0.680867897,0.050905177,0.001017211,7.166274483,33.65651135,0.716829658,4986,5704,6364,3814,4371,4965,2104,2433,2836,4378,5012,5645,4966,5681,6338,3798,4353,4945,1937,2240,2611,4360,4991,5622,0.007857066,0.0030225290000000004,0.001973698,0.000637059,5.1740900000000005e-05,-0.00166195,112091.7685,3.463557695,35127.159360000005,9.320848605
976,50902030803,74.68157139,41.71520481,0.53930513,136.9512034,8.4263114929199,2.992814247,3.258232118,1.401583838,0.11993503800000001,0.045760008,0.191948593,3.782878459,60,0.0,0,0.8450664179999999,0,6,99.50916472,0.0,5887,78.82801461,60033.0,16.00127016,-188,40.4,284.5986605,199.2816043,1.034957563,1.4512494530000002,0.0,0.0,3.213551405,0.8492916229999999,0.17037403899999998,0.0324135,26.00421621,2.329327432,0.8419346209999999,4478,5175,5977,3610,4210,4893,2179,2582,3021,4039,4692,5435,4460,5154,5953,3595,4193,4873,2006,2377,2781,4022,4673,5413,0.07983154,0.033432484,0.015501167,0.002482613,0.000260872,-0.024612682,97923.54394,5967.068245,44047.2489,33073.85927
977,41000030403,43.64636759,40.40198047,0.336010355,55.77605884,2.5010440349579,5.448955027,1.3680938440000001,1.033101837,0.6802653359999999,0.010236102,0.057622349,4.870953131,29,0.0,0,4.928533327,2,3,79.0399187,0.0,7887,180.7023227,64086.5,20.89520962,-68,39.6,347.45381430000003,301.81252620000004,1.2736071820000001,1.222548668,0.0,0.0,1.96265225,0.958931414,0.298269015,0.048618517,2.37658144,19.51416998,1.487854719,4443,5083,5652,3429,3923,4436,1928,2221,2566,3918,4481,5026,4425,5062,5629,3415,3907,4418,1775,2045,2362,3902,4463,5005,0.001229678,0.001229678,0.001171722,0.000967615,0.000642557,-4.81297e-05,138254.548,2511.860793,32306.72073,6441.805096
978,40500011303,81.08120179999999,78.09956251,0.16704475300000002,90.6557312,3.1698248386383,2.52940686,4.016950277,0.6002577060000001,0.078907304,0.035840707,0.054416800999999994,0.504134297,9,0.053820198,1,12.42925519,0,1,10.11389497,0.0,7269,89.65086652,64836.0,2.7009959789999995,314,41.5,528.7179990000001,294.6663582,0.24738764100000002,-1.169801863,0.0,0.0,0.25018105,0.24250653100000003,0.015094878999999999,0.002233308,0.470750282,2.513034417,1.637071133,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0044870809999999995,0.00284102,0.001613238,0.0006538119999999999,0.000145045,-0.001590306,129612.8028,8439.494399,30894.24828,4911.316382
979,50800030701,75.41372994,46.00514308,0.447762289,64.90200996,1.5198503732681001,3.434977972,2.85270139,0.945958205,0.156457898,0.018894446999999998,0.061394589000000006,2.741723349,18,0.0,0,0.173251255,0,7,49.31191995,2.125265188,8924,118.33388970000001,53354.33333,2.917240669,-661,42.5,300.2568753,244.6267926,1.17463538,1.0908318909999999,0.0,0.0,1.7093442559999998,0.166690031,0.022236605,0.0018,5.6456880620000005,37.820773100000004,0.39469978200000005,4088,4680,5497,3309,3817,4470,2006,2345,2740,3694,4246,4979,4071,4661,5475,3295,3801,4452,1847,2159,2522,3679,4229,4959,0.046757945,0.023447372,0.009440532,0.002224049,0.000560541,-0.018117773,98297.27126000001,73.06098792,4250.4121939999995,798.6294142
980,51202060307,59.98068538,54.26415359999999,0.255973626,90.51656636,1.9153605699539,5.967890155,1.46433334,0.968078702,0.593786361,0.015167264,0.08762716,5.446029675,12,0.0,0,0.072692865,0,15,92.44450512,0.0,17192,286.62560110000004,53390.5,6.968910031,1632,40.1,346.3867982,225.88970069999996,1.562921506,4.149066075,0.0,0.0,2.0320885,0.396356166,0.022243446,0.003853125,9.750541488,43.58713294,0.44068712,4806,5460,6393,3709,4293,5035,2095,2502,2950,4239,4862,5696,4786,5438,6367,3694,4275,5014,1929,2303,2716,4222,4842,5673,0.059395412,0.035344525,0.012152362,0.003347285,0.00062109,-0.026492947000000003,143315.3813,7294.115681,25474.68919,9990.097661
981,51201080701,53.29281085,33.44761535,0.598615794,43.37950454,1.1821999549866,4.8927143730000004,1.683602297,0.590387886,0.449191055,0.008866143,0.025610734,0.0,0,0.0,0,0.063269797,0,6,65.43180049,6.761964687000001,2906,54.5289309,58510.0,5.197699194,-358,40.9,1151.92787,805.0417074,0.116546531,-1.509285205,0.0,0.0,2.023313222,0.23471119699999998,0.017349946,0.004401095,0.012410494,48.54862033,0.341051877,5084,5701,6336,3915,4450,5015,2204,2567,2952,4477,5057,5661,5063,5678,6310,3899,4432,4994,2029,2363,2718,4459,5036,5638,0.029682264,0.021855898999999998,0.007728704,0.002120931,0.000355621,-0.016744363999999998,119615.3846,2713.95,46233.23115,9742.406254000001
982,51201020107,41.99969026,35.69359554,0.414262246,29.16438348,1.0468697547913,4.005777441,1.82553972,1.153312208,0.382056458,0.00728058,0.03363564,2.702870856,3,0.0,0,0.15375312900000002,0,6,67.96695469,0.0,6416,152.7630314,54005.0,5.214324169,-836,43.1,326.54844039999995,271.42105469999996,2.130598945,5.205717871,0.0,0.0,1.627051339,0.21227438699999998,0.015898752,0.017791083,3.2543663439999997,35.25890193,0.440440476,4195,4758,5491,3356,3828,4449,1992,2303,2701,3770,4287,4966,4178,4738,5469,3342,3812,4431,1834,2120,2487,3754,4269,4946,0.038937224,0.015975691,0.005698648000000001,0.0020138929999999997,0.0005041140000000001,-0.014187986000000001,54360.558639999996,0.0,12159.950359999999,302.040278
983,51201011507,94.72251927,53.09864075,0.422178679,68.17292333,1.5160585641861,7.180225688999999,1.529479232,1.011165586,0.54428072,0.009494538,0.068934114,5.539075874,46,0.062796503,2,0.359682381,2,12,176.6679871,19.23251256,22739,240.05907119999998,52317.83333,18.40111531,-308,36.11666667,341.2516784,230.262242,0.78591025,0.305114964,0.0,0.0,10.10397051,3.5233944060000004,1.6521816980000001,1.254137217,10.53534075,63.565693,4.096571922,4740,5334,6175,3669,4162,4864,2116,2440,2830,4198,4743,5503,4721,5312,6150,3654,4145,4844,1948,2246,2605,4181,4724,5480,0.033334414,0.013465245,0.005679775,0.002107404,0.000497607,-0.011415726000000001,148310.5362,8052.352284999999,52705.82185,59574.92752999999
984,71200011004,65.46683276,44.61533128,0.413297664,53.10352669,0.7448822855949399,6.368485956000001,1.433605073,0.78019121,0.619513907,0.008338485,0.041430905,0.0,0,0.0,0,0.44286546299999996,0,12,131.6343842,18.06468095,28053,428.50705949999997,65077.0,26.19647122,132,37.75,547.7207824,317.86794669999995,0.352062885,-0.633734586,0.0,0.0,3.83643757,4.868047766,2.142677891,0.8843094309999999,1.775076666,47.88149987,6.272672176,5230,5944,7114,3927,4490,5373,2094,2434,2865,4562,5199,6209,5209,5920,7085,3911,4472,5351,1928,2241,2638,4543,5178,6184,0.013341946,0.0060296790000000005,0.002400503,0.0009253369999999999,0.000353978,-0.004945683,180642.7452,5868.261018,24213.02641,8172.706398
985,51401041202,42.44196532,34.92293921,0.43730432700000005,138.84480280000002,6.5962204933167,2.234979976,3.289115815,1.479350353,0.11769331300000001,0.062123511,0.205400108,5.502772636,9,0.0,0,0.116649948,0,4,50.33989778,0.0,8021,188.9874783,50136.5,2.733143932,-332,36.95,291.2987838,171.8807895,0.26935252,-0.626824325,0.0,0.0,1.6948684719999998,0.0126,0.0,0.0,27.00898394,3.089274461,0.153167486,4975,5830,6988,3910,4606,5520,2288,2718,3245,4430,5201,6238,4955,5806,6960,3894,4587,5497,2106,2502,2987,4412,5180,6213,0.056585842000000004,0.036771837,0.013215848,0.0032179709999999996,0.000173256,-0.026891843,68306.14886,13365.71333,14703.244669999998,6735.133996
986,40500012209,73.75105141,49.54591102,0.37753954100000003,72.26426697,1.9031895399094,2.751445968,3.521909392,0.44472285100000003,0.10264877300000001,0.026264105,0.032137571000000004,0.0,0,0.0,0,2.2774914280000003,0,0,0.581952815,0.0,2349,31.85039338,117250.0,0.0,155,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.186831833,0.104320379,0.010016024,0.0,0.22082200899999999,0.27371340899999996,7.541659355,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.006567208000000001,0.0040796,0.002509095,0.001276035,0.000576731,-0.002038676,17827.522569999997,0.0,58350.742829999996,13105.67822
987,51402010402,59.76234422,47.45778839,0.333443686,111.4307754,8.245237350463901,1.934669785,4.5088109119999995,1.648881124,0.062630528,0.057596793,0.18373610199999998,5.7839366960000005,23,0.0,0,0.583329955,5,8,68.43411531,0.0,25390,424.8494655,64073.0,3.17925949,-533,36.6,222.4271534,145.5872627,0.5879768360000001,-0.190267548,0.0,0.0,2.556411727,0.223619161,0.006745591,0.0,32.26292171,5.377317161000001,0.269355297,5008,5825,7017,3920,4595,5530,2265,2687,3216,4448,5194,6256,4987,5801,6988,3904,4576,5507,2085,2474,2961,4430,5173,6230,0.078662048,0.03773012,0.014124096000000001,0.0031668670000000003,0.000165663,-0.033346544,65700.04355,11275.56295,7408.9618709999995,0.0
988,51202021001,58.35806463,45.17714091,0.359313272,52.10579577,3.2260701656342,2.680501202,3.2158034239999997,1.4261237119999999,0.12312071599999999,0.019438826,0.074309311,6.571386636000001,71,0.0,0,2.0771975830000002,1,6,157.3799636,13.30522672,13793,236.3512239,57128.25,24.64098165,-113,41.55,285.072858,164.580253,0.482712473,-0.255329777,0.0,0.0,3.544772248,2.28454976,1.10613762,0.556112636,9.309640766000001,24.46292458,3.76508975,5061,5828,7101,3940,4585,5514,2256,2668,3164,4484,5191,6283,5040,5804,7072,3924,4566,5491,2077,2456,2913,4466,5170,6257,0.058524277,0.032846183,0.01179661,0.00339187,0.000721805,-0.025783353,99943.09783,10896.59807,36067.3395,0.0
989,51201081201,71.11338985,48.35349205,0.382213091,34.85016555,0.88246732950211,4.819172794,1.974505062,0.8194872409999999,0.326583031,0.007231566,0.028559266,2.907312184,5,0.0,0,0.13014892,0,9,113.8217875,2.480890556,18189,255.77461630000002,67030.0,8.268485039,382,40.3,458.9498052,418.6722181,2.3694428430000003,6.611145355,0.0,0.0,2.877074199,0.772896922,0.186297305,0.015788637,2.81699067,62.775826,0.728049278,5213,5790,6359,3964,4488,5071,2187,2565,3013,4564,5118,5703,5192,5766,6333,3948,4470,5050,2013,2361,2774,4545,5097,5680,0.056393806,0.028286511,0.009722907,0.002803407,0.0005438519999999999,-0.023623586000000002,210200.8797,10247.39995,42224.40362,46067.388680000004
