,observed,expected
114,14771.247,601.5562991
115,17292.877,0.0
116,16402.846,15619.44326
117,15419.878,22900.24932
118,35902.51,72050.31341
119,10385.418,4413.20911
120,8740.744,1369.2896830000002
121,21310.338,18381.309230000003
122,16749.625,0.0
123,4770.8843,834.2450146000001
124,4630.785,5961.128518
125,18107.82,3898.1585579999996
126,15213.642,588.2424529
127,22706.82,37568.20371
128,47517.285,0.0
129,7662.1606,3176.701583
130,16022.433,12996.1478
131,22790.73,0.0
132,10253.597,4198.814315
133,14737.298,14702.823480000001
134,7747.3726,2785.4537179999998
135,5724.894,4290.228499
136,15281.671,7210.21179
137,19530.732,22786.739190000004
138,18834.352,14264.162019999996
139,21092.855,23574.56481
140,10031.092,19643.679959999998
141,13422.069,28902.56995
142,6045.1206,3727.326001
143,14848.044,10493.29399
144,6115.732,2893.0023710000005
145,12787.686,9990.097661
146,19712.324,8172.706398000001
147,15128.661,45807.08535
148,15835.713,10.8486934
149,13595.119,63082.266330000006
150,18844.078,9626.95935
151,2629.6477,182.38018540000002
152,21273.281,0.047366507999999995
153,13843.717,2445.58554
154,21770.043,33884.02216
155,27036.807,161449.8452
156,6297.8945,16437.60436
157,21812.152,10833.903250000001
158,23351.936,16816.96718
159,10831.283,1654.098194
160,25483.7,55299.46026
161,20842.287,69009.83736
162,2771.0928,0.0
163,10440.8,8210.99211
164,12099.09,7240.5579769999995
165,15737.065,4341.532061999999
166,34080.44,3482.0400990000003
167,7591.257,6032.953603
168,5664.0093,16649.67254
169,16441.037,22490.0045
170,25363.57,23744.27032
171,7305.7295,460.91848650000003
172,11914.542,6658.484009000001
173,19141.064,0.0
174,17055.38,39427.552019999996
175,14302.619,0.0
176,8943.212,251.1834931
177,15665.189,8534.188054
178,17100.012,13.62512296
179,4195.0464,1956.310803
180,28564.89,25790.55182
181,12006.177,37959.19333
182,7020.333,0.0
183,42631.652,97994.41633
184,11230.49,9060.289865
185,4175.5127,0.0
186,11513.994,88.47156309
187,21207.684,23.6119324
188,17970.793,16772.24274
189,13792.484,7791.46315
190,12887.868,23854.943260000004
191,13496.895,11012.672209999999
192,6466.2065,11914.17233
193,15003.679,4753.579871
194,19541.918,6042.3161549999995
195,5818.4414,4149.836036
196,15889.729,0.0
197,19058.465,6471.686214
198,16812.807,1416.7376179999999
199,12123.543,0.612067428
200,30702.549,34946.56688
201,10816.09,0.0
202,20177.637,19699.70581
203,12735.724,0.0
204,16838.873,39043.13849
205,14197.883,46872.398030000004
206,63034.16,116195.9074
207,7370.295,7590.6490140000005
208,23863.756,20702.79204
209,19531.64,5225.665397
210,13934.524,224.8535807
211,5290.5674,5724.998545
212,12452.811,7016.597658
213,9088.973,5057.85407
214,15754.345,0.0
215,10495.437,0.0
216,12580.893,287.88755469999995
217,7529.8423,522.5743398
218,16573.861,9293.255953
219,5403.6006,0.0
220,10213.658,1019.677927
221,23232.342,30397.351430000002
222,17386.479,21205.73507
223,7455.7715,145.8293753
224,7061.9316,10421.11956
225,28096.988,40385.13847
226,18759.494,25610.80599
227,18746.094,6479.895374000001
228,18981.867,59881.310269999994
229,19583.273,16080.812030000001
230,19898.766,2996.026213
231,3046.2908,11317.23963
232,17674.121,12685.00525
233,13382.649,87276.61726
234,16354.43,13096.13855
235,11932.914,9094.881873999999
