"","subwatershed","area","perimeter","circulatory_ratio","relief","avg_slope","watershed_length","elongation_ratio","drainage_density","shape_factor","relief_ratio","ruggedness","aae_area","buildings_aae_count","x_area","buildings_x_count","water_bodies_area","dams_count","bridges_count","streets_km","railroads_km","population","population_density","avg_median_income","housing_density","population_change","dependent_population_pct","dist_to_stream_avg..m.","dist_to_stream_stdev..m.","lu_22_area","lu_23_area","lu_24_area","lu_41_area","lu_82_area","avg_impervious_percent","orb100yr06h","orb100yr12h","orb100yr24h","orb25yr06h","orb25yr12h","orb25yr24h","orb2yr06h","orb2yr12h","orb2yr24h","orb50yr06h","orb50yr12h","orb50yr24h","orb100yr06ha_am","orb100yr12ha_am","orb100yr24ha_am","orb25yr06ha_am","orb25yr12ha_am","orb25yr24ha_am","orb2yr06ha_am","orb2yr12ha_am","orb2yr24ha_am","orb50yr06ha_am","orb50yr12ha_am","orb50yr24ha_am","File"
"632",71200010802,52.00680971,47.7952272,0.286088906,18.98115183,0.539943278,4.558354091,1.78515984,2.119153849,0.399535986,0.004164036,0.040223981,44.72712952,146,0,0,0.077845653,0,10,50.81960973,3.385691423,3804,73.14426747,62100,2.384303146,226,40.5,367.2029963,298.0675789,0.848051522,0.052438959,9e-04,0.591743516,45.56588936,0.727514982,5115,5814,6848,3870,4422,5220,2100,2433,2838,4476,5102,6005,5094,5790,6820,3854,4404,5199,1933,2240,2613,4458,5081,5980,"IN_subwatershed_data_1368_1563.csv"
"633",50902030603,51.91529944,34.11191607,0.560651513,105,3.693084002,3.485357539,2.332681285,1.583089208,0.233991084,0.030126034,0.166224367,0.251055994,1,0,0,0.749476909,1,7,74.40806685,0,11574,222.9400605,61419.5,15.00521057,-120,38.85,229.7165625,116.2684102,0.431036917,0.117799154,0.013230716,23.62317983,4.30804453,0.646124482,4500,5184,6065,3622,4220,4942,2178,2583,3034,4056,4701,5502,4482,5163,6040,3607,4203,4922,2005,2378,2793,4039,4682,5479,"IN_subwatershed_data_1368_1563.csv"
"634",51202011310,78.26065505,60.91069295,0.265073469,74,2.864180088,4.464415676,2.235950445,1.340294416,0.254674681,0.016575517,0.099181787,14.05638946,90,0.641451317,40,1.282936519,0,9,191.7922027,9.23726084,54384,694.9085715,70338.55556,48.59402209,1779,38.14444444,305.796442,207.3609765,3.671991266,1.535002506,0.710456986,22.11793593,23.6584987,4.083832741,4966,5557,6126,3811,4352,4944,2128,2522,2997,4367,4937,5529,4946,5534,6101,3795,4334,4924,1959,2322,2759,4349,4917,5506,"IN_subwatershed_data_1368_1563.csv"
"635",51201081601,82.28603193,62.88636297,0.261470699,82,2.559982061,4.723284764,2.167075237,1.143996598,0.271120364,0.0173608,0.093807721,4.195310769,0,0,0,0.526113593,1,17,131.8462289,0.375830297,7246,88.05868785,50024.5,4.107623033,-501,42.55,360.5616402,364.3466892,0.623799084,0.052034943,0.007618555,19.55588216,50.810669,0.523341894,5288,5939,6811,4024,4584,5281,2244,2623,3035,4625,5236,6022,5266,5915,6783,4007,4565,5259,2066,2415,2794,4606,5215,5997,"IN_subwatershed_data_1368_1563.csv"
"636",51201080605,81.00034775,53.75348254,0.352276388,79,2.022464514,5.047325597,2.012042637,0.942043428,0.314510942,0.015651853,0.074421431,1.988979019,2,0,0,0.322474261,0,11,100.8734426,13.43447065,3739,46.16029565,64489,3.222208389,326,42.6,366.3424274,283.6667236,1.681003955,0.06642439,0.023005782,10.06424164,61.93014555,0.937517345,5089,5740,6687,3920,4465,5167,2247,2604,2970,4478,5078,5900,5068,5717,6660,3904,4447,5146,2069,2397,2734,4460,5057,5876,"IN_subwatershed_data_1368_1563.csv"
"637",50800030706,41.67131874,34.5750243,0.438048422,4,0.00425,3.197299095,2.278192495,1.011648188,0.245317926,0.001251056,0.004046593,1.925014551,31,0.103408675,5,0.184138061,0,11,151.5312565,12.44175158,25998,623.8823436,51267.85714,101.244696,-338,39.18571429,327.8711828,185.6557492,6.421665601,2.127267626,1.235284536,5.732401989,17.83082307,12.18749332,4098,4718,5550,3339,3878,4551,2039,2405,2815,3717,4300,5048,4081,4699,5527,3325,3862,4532,1877,2214,2592,3702,4282,5027,"IN_subwatershed_data_1368_1563.csv"
"638",51202040106,65.28844151,64.50628386,0.197170582,0,0,2.707613341,3.367336865,1.041388285,0.112288942,0,0,5.737550027,69,0.005444226,2,1.252653191,3,10,136.1750329,7.831385524,17454,267.3367536,53966.25,21.02975608,-550,42.525,427.2674183,402.2424263,1.841540794,0.367808655,0.147459989,14.54261849,34.96267771,1.841614127,4353,4968,5683,3490,4041,4661,2082,2468,2883,3916,4505,5173,4335,4948,5660,3476,4024,4642,1917,2272,2654,3900,4486,5152,"IN_subwatershed_data_1368_1563.csv"
"639",51202010505,71.0518241,76.41823208,0.15289424,21,0.543495536,6.780958496,1.402657341,0.576091963,0.647152958,0.003096907,0.012097931,4.090894096,20,0.344823215,13,0.115827311,0,12,118.9820124,2.907004983,18086,254.5465965,61530.5,8.219352668,-136,40.125,989.0081208,1448.657374,0.541967852,0.082330284,0.053016713,4.212658045,60.83109772,0.563079357,4650,5241,5999,3616,4137,4798,2088,2445,2851,4126,4686,5389,4631,5220,5975,3601,4120,4778,1922,2251,2625,4109,4667,5367,"IN_subwatershed_data_1368_1563.csv"
"640",51201060305,73.41153615,67.79887269,0.200691616,18,0.956180692,4.609036513,2.097621214,0.928531903,0.289371653,0.003905372,0.016713574,11.6719926,49,0,0,2.808134543,0,11,121.8333582,5.667064574,16118,219.5567733,59777.33333,9.589773446,1466,38.93333333,596.3398545,646.4158862,1.002053199,0.196272748,0.072473695,4.188985252,52.67397688,0.917462587,4669,5294,5913,3614,4101,4655,2032,2327,2701,4124,4678,5270,4650,5272,5889,3599,4084,4636,1871,2142,2487,4107,4659,5248,"IN_subwatershed_data_1368_1563.csv"
"641",71200010402,39.5269375,39.83006051,0.31309858,41,1.012153149,6.322347272,1.122078642,0.514300178,1.011261625,0.006484933,0.021086307,1.576046687,14,0,0,0.589259942,0,4,97.81548963,10.86089193,26691,675.2610166,58809.4,34.43221474,415,41.42,1781.781588,993.9871901,3.656969828,0.720020301,0.118878065,2.19242019,23.46628646,5.087621212,5332,6149,7188,3994,4620,5464,2127,2487,2964,4639,5358,6294,5310,6124,7159,3978,4601,5442,1958,2290,2729,4620,5336,6268,"IN_subwatershed_data_1368_1563.csv"
"642",51201030104,44.56874589,45.76768173,0.267376016,0,0,4.841145536,1.556044911,1.194700806,0.525854826,0,0,4.051075472,7,0,0,0.072250548,0,10,66.25310401,3.612699307,5050,113.3081019,54565.5,8.548591448,-578,40.8,345.7509165,248.6668563,0.388829605,0.116705529,0.065851164,1.599157266,39.92637438,0.78034544,4125,4706,5388,3292,3776,4384,1957,2271,2688,3701,4232,4882,4108,4687,5366,3278,3760,4366,1802,2091,2475,3686,4215,4862,"IN_subwatershed_data_1368_1563.csv"
"643",51202090202,80.25853083,63.85380418,0.247358887,91,5.765480042,2.326944896,4.344247533,1.752045309,0.067465383,0.039107071,0.159436123,10.41199029,76,0.096258682,23,0.886617993,3,17,122.7553755,12.31283613,22966,286.1502667,63088.75,17.11967545,-223,39.025,217.931814,142.7636297,1.347049003,0.395954259,0.209686088,29.78232587,19.4011216,1.382649422,5030,5832,7026,3934,4604,5532,2269,2691,3216,4466,5203,6262,5009,5808,6997,3918,4585,5509,2089,2477,2961,4448,5182,6236,"IN_subwatershed_data_1368_1563.csv"
"644",51201070108,94.7064388,53.76101361,0.411769783,18,0.284757495,7.846748248,1.399442611,0.683799601,0.650129588,0.002293944,0.012308393,5.434460602,65,0.195589823,16,0.333096658,1,20,281.5088031,14.30289655,50338,531.5161317,52706.75,69.53064737,-1409,41.46666667,603.7415255,427.2592209,8.225017863,2.630719294,1.110594309,2.963548863,69.43477073,6.295299053,4826,5460,6345,3687,4225,5004,2129,2491,2920,4260,4848,5659,4806,5438,6319,3672,4208,4983,1960,2293,2688,4242,4828,5636,"IN_subwatershed_data_1368_1563.csv"
"645",51201050103,52.62926998,50.56543287,0.258660285,70,2.889308453,5.677779979,1.441750708,1.132720341,0.612533396,0.012328762,0.079290424,2.287325311,10,0.379310649,17,0.74497032,1,6,82.84311751,5.264784717,8091,153.7357445,58669,7.372323427,-482,41.5,342.1528528,290.8111952,0.315248065,0.031022538,9e-04,15.7810456,27.12530024,0.455829531,4831,5461,6295,3757,4283,4951,2155,2495,2871,4285,4864,5606,4811,5439,6269,3741,4265,4931,1984,2297,2643,4267,4844,5583,"IN_subwatershed_data_1368_1563.csv"
"646",40500011507,74.84680222,53.47349727,0.328931857,0,0,8.768576101,1.113301025,0.690531655,1.027270699,0,0,4.176413988,9,0.286743425,4,1.345147342,0,5,103.8361794,13.19929256,12360,165.1373156,57187,8.724487629,-404,40.4,650.3522782,498.3416005,0.518877902,0.052384694,0.000912976,2.746438143,55.41665557,0.476200789,4562,5217,5782,3529,4036,4547,1988,2288,2637,4027,4606,5148,4543,5196,5758,3514,4019,4528,1830,2106,2428,4010,4587,5127,"IN_subwatershed_data_1368_1563.csv"
"647",51401040107,36.74066084,39.28483414,0.29916238,101,6.188575745,2.327017792,2.939197958,1.11978368,0.147384714,0.043403192,0.113098152,3.091390457,16,0,0,0.217169389,0,0,17.11836684,0,6843,186.2514131,59847,2.395166499,-150,39.1,519.9839348,317.3661961,0.0036,0.009,9e-04,12.39213886,2.711095947,0.230584547,4859,5762,6956,3842,4565,5486,2290,2729,3260,4339,5147,6202,4839,5738,6928,3826,4546,5464,2108,2512,3001,4321,5126,6177,"IN_subwatershed_data_1368_1563.csv"
"648",51401040606,46.42497837,54.31544127,0.197749298,74,4.460056305,7.279400079,1.056173643,0.756715223,1.141404205,0.010165673,0.055996926,4.502548526,21,0,0,0.229386631,1,5,67.10035167,0,17981,387.3130507,52002.33333,9.348415772,304,38.33333333,632.5411206,610.5336519,0.100293186,0.053782133,0.009154322,18.19844187,13.79344575,0.342915297,4965,5719,6903,3865,4498,5417,2228,2633,3156,4398,5091,6141,4945,5696,6875,3849,4480,5395,2051,2424,2906,4380,5070,6116,"IN_subwatershed_data_1368_1563.csv"
"649",51202010806,40.93040685,42.89904091,0.279486452,9,0.011204662,4.348281669,1.660200045,0.377940191,0.461943942,0.002069783,0.003401462,0.822546277,5,0.095102015,8,0.264511443,0,7,88.36645409,1.980708129,33529,819.1709436,46866.125,31.63906982,1001,36.575,2724.226966,1664.114794,1.817263857,0.564092336,0.479257139,1.567811895,30.6732289,3.814049244,4548,5135,5784,3586,4113,4697,2102,2470,2862,4060,4623,5238,4529,5114,5760,3571,4096,4678,1935,2274,2635,4043,4604,5217,"IN_subwatershed_data_1368_1563.csv"
"650",51201061305,40.53655143,33.22171624,0.461543389,53,1.08130312,4.16316624,1.725657907,0.582738962,0.427563582,0.012730695,0.030885165,0.331674492,1,0.022674692,1,0.285185651,0,6,51.78184618,0,11553,285.0020436,58440,5.180509752,185,41.3,574.4184727,552.583596,0.532618877,0.012276341,0,3.513549195,33.90056718,0.615249693,4870,5504,6326,3799,4334,4985,2183,2527,2890,4324,4907,5641,4850,5481,6300,3783,4316,4965,2010,2326,2661,4306,4887,5618,"IN_subwatershed_data_1368_1563.csv"
"651",51201030606,24.58837613,24.91076478,0.497926901,54,3.263784647,2.323879376,2.407722336,1.035212576,0.219632859,0.023237006,0.055901479,1.248727336,9,0,0,0.142304536,1,2,37.15639517,0,10574,430.040599,56018,7.767898091,-438,42.4,280.1369362,236.8880077,0.296385774,0.083660838,0.018575232,6.672965053,13.2145172,0.952250183,4711,5306,6139,3662,4151,4833,2116,2434,2812,4177,4722,5469,4692,5284,6114,3647,4134,4813,1948,2241,2589,4160,4703,5447,"IN_subwatershed_data_1368_1563.csv"
"652",40400010508,49.1829084,43.20103832,0.331158343,27.96017947,1.569842458,3.277722831,2.414292785,0.748383074,0.218439033,0.008530367,0.020924925,10.04216924,363,0.601119689,177,1.428799573,1,9,475.413826,21.40243355,82652,1680.502489,35543.08333,289.4094811,-2836,40.7875,786.7015546,490.004599,17.94952151,8.691380441,1.983176711,2.485595939,2.893039097,28.39547539,5317,6006,7207,3971,4522,5438,2107,2446,2896,4626,5243,6285,5295,5981,7178,3955,4503,5416,1940,2252,2666,4607,5222,6259,"IN_subwatershed_data_1368_1563.csv"
"653",40500011305,40.88257831,39.41634079,0.330670562,27,1.210957408,3.121097456,2.311622262,1.005820005,0.23827385,0.008650803,0.02715714,2.344534373,25,0.272509788,5,0.772230232,0,0,87.04693715,5.205851799,20011,489.4749995,71605.33333,24.36245563,744,42.76666667,525.9979662,419.7245061,1.756231632,0.902726316,0.464373296,2.680924563,17.31784832,4.244408607,4600,5255,5770,3539,4044,4530,1976,2272,2615,4050,4627,5133,4581,5233,5746,3524,4027,4511,1819,2092,2407,4033,4608,5112,"IN_subwatershed_data_1368_1563.csv"
"654",51202060107,103.5024044,70.36644102,0.262681284,56,1.605303645,7.5919973,1.512078136,0.968760881,0.556880039,0.007376188,0.054250609,22.63898363,304,0.830965103,120,0.637714534,1,18,241.5979685,9.489195281,33702,325.6156239,54159.28571,34.34702816,-159,39.52857143,691.0818305,486.5569782,4.822620444,1.96957843,0.656038305,10.94240914,62.98887108,3.842334032,4793,5448,6258,3682,4269,4947,2063,2472,2912,4219,4842,5588,4773,5426,6232,3667,4251,4927,1899,2276,2681,4202,4822,5565,"IN_subwatershed_data_1368_1563.csv"
"655",51202020208,74.8817348,48.31495139,0.40310916,90.67717718,6.108809948,4.059953806,2.40503785,1.081571176,0.220123438,0.022334534,0.098073821,2.908851564,2,0,0,1.011982287,1,6,100.7280708,0,8683,115.9561811,49498,7.291497739,-141,40.55,331.6857533,182.7340855,0.082896727,0,0,55.31858337,1.236501783,0.165592998,5274,5922,6885,4012,4591,5376,2222,2633,3119,4615,5232,6108,5252,5898,6857,3995,4572,5354,2046,2424,2871,4596,5211,6083,"IN_subwatershed_data_1368_1563.csv"
"656",51202040701,97.69580443,62.93887114,0.309918769,36,0.861948013,7.469752269,1.493092854,0.752499781,0.571131988,0.004819437,0.027089992,7.637142621,98,1.503756765,82,0.124722297,0,22,160.5082621,9.314896931,20558,210.4286885,72691.5,16.8584517,627,40,500.5725583,395.9439758,1.350489027,0.405453137,0.025054719,3.209977965,81.88154244,0.942426741,4676,5283,5795,3631,4186,4739,2067,2465,2924,4139,4724,5265,4657,5261,5771,3616,4169,4720,1903,2269,2692,4122,4705,5243,"IN_subwatershed_data_1368_1563.csv"
"657",50800030105,57.96454014,43.46111006,0.385629838,0,0,3.770435465,2.278477503,1.301570337,0.245256558,0,0,2.585417727,17,0.014109213,0,0.122370976,0,13,85.25761126,5.981286643,19330,333.4797439,53042.4,7.280313085,-1485,37.88,300.5078143,228.5366908,0.434160263,0.042512403,0,6.324299414,45.3844321,0.485414892,4172,4802,5637,3391,3943,4623,2063,2442,2860,3780,4376,5129,4155,4782,5614,3377,3927,4604,1899,2248,2633,3764,4358,5108,"IN_subwatershed_data_1368_1563.csv"
"658",51201080304,75.25767059,49.53550653,0.385413941,79,1.66937983,3.492611673,2.802722784,0.98468342,0.162087615,0.022619177,0.07778999,1.81517312,0,0,0,0.064220786,0,5,92.09940495,0,10708,142.2844996,55531.66667,1.953289264,-71,41.13333333,382.9107616,337.315723,1.408839732,0.12901689,0.001516222,6.626048749,62.98776202,0.916730464,4978,5625,6528,3855,4399,5074,2214,2571,2933,4395,4989,5777,4958,5602,6501,3839,4381,5053,2038,2367,2700,4377,4969,5753,"IN_subwatershed_data_1368_1563.csv"
"659",51202090605,40.85457518,35.35725522,0.410670471,59,3.106289625,2.231968985,3.231374201,2.360759217,0.12193703,0.026434059,0.139284794,3.620044766,0,0,0,1.379208609,0,6,94.57588188,8.816245086,11271,275.8809742,51246,7.098348195,-812,41.53333333,181.1556462,110.7913939,0.380584207,0.206786484,0.016183191,14.95081526,12.16259424,1.022074819,5099,5882,7151,3963,4616,5555,2264,2676,3186,4513,5232,6328,5078,5858,7122,3947,4597,5532,2084,2464,2933,4494,5211,6302,"IN_subwatershed_data_1368_1563.csv"
"660",51202070904,88.92792301,46.47628785,0.517350827,101,9.939840317,3.91306015,2.719303052,1.63898089,0.172184835,0.025811001,0.16553707,11.93797891,29,0,0,1.244789291,12,9,59.24934038,0,9300,104.5790758,45534,1.799209906,198,42,232.0633089,155.4141827,0.124758509,0.0054,0,66.08388801,14.2607475,0.141518131,5182,5877,6915,3971,4569,5403,2227,2625,3128,4553,5201,6137,5161,5853,6887,3955,4550,5381,2050,2417,2880,4534,5180,6112,"IN_subwatershed_data_1368_1563.csv"
"661",51202050605,80.57425804,72.82511614,0.190916651,73,1.211489201,9.089814466,1.11428991,0.802464114,1.02544819,0.008030967,0.05857988,16.67050741,395,0.574745154,354,0.062272493,2,21,221.1769217,17.29251863,43607,541.2026255,54253.33333,57.22671374,-128,38.65555556,489.611254,239.1235262,4.784720597,2.314084502,1.012275276,3.437889473,58.97958384,5.439815998,4695,5334,6044,3628,4203,4842,2050,2455,2903,4146,4756,5433,4676,5312,6019,3613,4186,4822,1887,2260,2673,4129,4736,5411,"IN_subwatershed_data_1368_1563.csv"
"662",71200011313,35.84678839,37.4540756,0.321116004,26,1.151272655,2.839492488,2.379246622,1.626605228,0.224921616,0.009156566,0.042291736,0.041197259,1,0,0,0.207922066,0,0,0.885080537,0,6827,190.4494184,80861,0.027896502,28,40.1,166.2463019,0,0.006530363,0,0,0,0.580946505,0.991914451,5374,6110,7542,3964,4546,5712,2155,2517,3073,4669,5331,6591,5352,6085,7511,3948,4527,5689,1984,2317,2829,4650,5309,6564,"IN_subwatershed_data_1368_1563.csv"
"663",51402010901,57.97692373,44.81177367,0.362811266,56,2.966023684,2.952228298,2.910266126,1.978141116,0.150329672,0.018968723,0.110775902,9.828625178,7,0,0,0.727282368,0,7,136.1455039,1.166435231,18351,316.5224855,66533.66667,11.64256322,359,40.1,216.3312873,121.0890018,1.121589607,0.35622353,0.085887272,8.523107929,36.9202808,1.51991117,5073,5921,7130,3951,4648,5584,2266,2697,3226,4494,5267,6337,5052,5897,7101,3935,4629,5561,2086,2483,2970,4476,5245,6311,"IN_subwatershed_data_1368_1563.csv"
"664",51202090102,94.52934356,51.36013893,0.450322997,92,6.707087994,3.58442838,3.060683858,1.610689851,0.13591681,0.025666575,0.148183466,2.528385049,0,0,0,0.871408123,0,10,95.60226657,0,10686,113.0442633,46412.33333,4.157439216,-547,41.73333333,208.7169384,153.9629167,0.150375209,0.0045,0,65.66551802,2.412688558,0.196367025,4993,5768,6931,3903,4554,5475,2253,2669,3200,4433,5146,6187,4973,5744,6903,3887,4535,5453,2074,2457,2946,4415,5125,6162,"IN_subwatershed_data_1368_1563.csv"
"665",51201070302,42.67731231,42.16551905,0.301642147,0,0,2.997111247,2.459522084,0.562278753,0.210478949,0,0,0.08120982,0,0,0,0.043972927,0,7,68.11666711,0,6269,146.8930366,65073.5,6.068798291,-215,39.7,632.8487097,495.2941235,0.169462075,0.024941971,0,0.311234963,39.45961213,0.313238263,4875,5486,6368,3716,4242,5018,2129,2486,2921,4297,4867,5678,4855,5464,6342,3701,4225,4997,1960,2289,2689,4279,4847,5655,"IN_subwatershed_data_1368_1563.csv"
"666",71200020405,107.1385281,60.9366686,0.362575224,47,0.733969092,8.946410913,1.305506551,0.724502275,0.747054021,0.005253503,0.034051607,11.16228568,93,0,0,0.416166122,0,13,146.8672604,6.103900149,11857,110.6698049,49955.75,5.628227407,90,38.2,347.1953548,292.1767292,2.924308339,0.226942606,0.1273087,1.962950683,94.58448265,1.370502949,5031,5717,6651,3867,4432,5172,2177,2537,2929,4436,5062,5890,5010,5694,6624,3851,4414,5151,2004,2336,2697,4418,5041,5866,"IN_subwatershed_data_1368_1563.csv"
"667",40500011203,78.10973509,58.48151744,0.286997268,3.853003161,0.00957,4.155017009,2.400130389,0.624083014,0.221024515,0.000927313,0.002404594,2.731088589,56,0.013201192,0,0.182280172,0,7,132.2922407,6.053177915,34478,441.4046464,71782.66667,17.37299452,494,46.83333333,990.1803421,1131.994567,1.810096493,0.503520974,0.561431606,1.636120509,49.42119078,2.067924976,4569,5226,5727,3535,4044,4507,1990,2290,2616,4034,4615,5102,4550,5205,5704,3520,4027,4488,1832,2108,2408,4017,4596,5081,"IN_subwatershed_data_1368_1563.csv"
"668",51402011005,83.58152814,44.60463985,0.527910253,44,1.285032034,5.952320179,1.733101223,1.445169474,0.423898872,0.007392075,0.063587457,18.43704134,131,0.473539807,13,0.313348676,0,29,160.2520028,0,13597,162.6794856,63489.33333,10.81578693,-858,41.43333333,255.3771913,190.9068368,0.610713137,0.05233394,0.007945041,5.24359841,66.01447487,0.629321396,5076,6002,7227,3962,4705,5653,2287,2732,3266,4501,5334,6419,5055,5977,7198,3946,4686,5630,2105,2515,3007,4482,5312,6393,"IN_subwatershed_data_1368_1563.csv"
"669",51201110903,37.99609096,47.2748653,0.213642761,60,2.494176149,2.928129054,2.375386614,1.504375943,0.225653207,0.0204909,0.090262557,0.052646296,0,0,0,0.111073757,0,0,0,0,3716,97.79953428,46284,0,344,42,NA,NA,0.007790626,0,0,0.394147093,0.784817886,1.16527319,5110,5782,6539,3919,4488,5178,2219,2596,3080,4489,5113,5843,5089,5758,6512,3903,4470,5157,2043,2390,2836,4471,5092,5819,"IN_subwatershed_data_1368_1563.csv"
"670",51202020506,61.41529284,44.96505574,0.381712269,68,1.53221488,8.55424452,1.033740812,0.759375069,1.191480101,0.00794927,0.051637505,19.51148777,34,0,0,0.487876161,0,9,99.64248687,16.10551816,11350,184.8073904,54750.66667,7.945903657,793,43.73333333,523.5582218,299.4493185,0.458373775,0.411067259,0.033603308,6.406848396,44.74073383,1.003955603,5000,5697,6663,3897,4501,5314,2241,2649,3165,4432,5087,5975,4980,5674,6636,3881,4482,5292,2063,2439,2914,4414,5066,5951,"IN_subwatershed_data_1564_1590.csv"
"671",51202030811,45.90848143,44.47294573,0.291682919,60.91139241,2.863352537,3.163889567,2.416463316,1.400070292,0.218046794,0.01925206,0.085280231,9.03577908,9,0,0,1.273706298,0,5,75.88923558,5.285610713,13430,292.5385372,56416.66667,5.336704513,352,42.33333333,461.6913284,279.2184675,0.350526966,0.087138999,0.015132703,7.273051654,21.79527713,0.683403909,5142,5802,6732,3955,4537,5320,2230,2635,3131,4526,5150,6008,5121,5778,6705,3939,4518,5298,2053,2426,2883,4507,5129,5983,"IN_subwatershed_data_1564_1590.csv"
"672",51201100604,96.18336694,63.93182579,0.295716546,71,2.17904377,4.112530617,2.690889741,0.932112524,0.175840258,0.017264309,0.066179989,6.866369037,107,0.109860292,43,0.253002626,2,24,268.109819,25.39830953,28248,293.6890327,51520.66667,52.94054639,167,39.45,404.9553855,257.2135022,6.545796103,3.038051914,1.526441973,6.463116403,52.65557919,6.305609703,5239,5852,6428,4005,4547,5107,2228,2608,3028,4597,5178,5755,5218,5828,6402,3988,4528,5086,2051,2401,2788,4578,5157,5731,"IN_subwatershed_data_1564_1590.csv"
"673",71200020203,57.54384674,46.56764501,0.33345728,32.56339371,0.7152493,5.309966437,1.61199143,0.629237033,0.489987117,0.006132505,0.020490093,0,0,0,0,0.146199261,0,7,97.19358783,0,5986,104.0250233,63304.5,2.710976218,80,37.8,806.1285666,830.3827616,2.379513174,0.398773379,0.398781827,2.715611777,50.01621307,2.702389479,4959,5627,6484,3840,4394,5076,2184,2540,2911,4385,4996,5762,4939,5604,6458,3824,4376,5055,2011,2338,2680,4367,4976,5738,"IN_subwatershed_data_1564_1590.csv"
"674",41000030505,42.57243393,39.96679079,0.334919003,15.95570321,0.864784122,3.936728436,1.870181869,1.136827225,0.364034408,0.004053036,0.018138878,1.182154664,0,0,0,0.600686392,0,2,15.40043884,0,4293,100.8399005,59811,0.563745076,-153,40,331.4452772,232.3787692,0.063810469,0.0036,0.000615879,1.500697362,13.23659675,0.421186179,4276,4934,5554,3298,3804,4357,1851,2153,2518,3767,4347,4936,4258,4914,5531,3284,3788,4339,1704,1982,2318,3751,4329,4916,"IN_subwatershed_data_1564_1590.csv"
"675",50800030601,55.9508696,36.74038149,0.520870045,13,0,3.466817618,2.434599255,1.183560417,0.214810324,0.003749837,0.015386285,0,0,0,0,0.922083167,1,10,120.5895387,2.353842476,15523,277.4398345,65113.66667,11.33136991,-578,41.5,248.7144341,159.6007316,0.829467645,0.297803837,0.055881209,18.42225329,22.23380517,1.185773134,4287,4938,5791,3483,4059,4742,2118,2514,2931,3885,4503,5267,4269,4918,5767,3469,4042,4723,1950,2314,2698,3869,4484,5245,"IN_subwatershed_data_1564_1590.csv"
"676",51202050303,72.516261,51.4523267,0.34421931,32,0.464204341,7.872549594,1.220555005,0.768887653,0.854663992,0.004064757,0.024604405,4.93556505,23,0,0,0.16868888,0,20,135.6752988,5.490934485,21605,297.9331767,61192.6,12.49374951,-373,40.6,425.6328905,278.9836998,1.17653468,0.368436723,0.065279451,6.58559159,56.01274178,1.167461038,4561,5184,5778,3560,4126,4719,2042,2442,2906,4049,4648,5247,4542,5163,5754,3545,4109,4700,1880,2248,2675,4032,4629,5226,"IN_subwatershed_data_1564_1590.csv"
"677",51202050501,75.31946699,46.25471502,0.442389777,35,0.761531115,5.630583182,1.739223118,0.725382257,0.420919959,0.006216052,0.025388379,0,0,0,0,0.089699568,0,18,112.9170867,8.612869226,28674,380.6983924,62004.5,10.24967423,253,40.13333333,411.2257715,340.1250351,1.234269556,0.315647976,0.051188797,3.498998705,63.35509009,1.07370317,4577,5197,5741,3562,4128,4688,2035,2436,2886,4057,4655,5213,4558,5176,5718,3547,4111,4669,1873,2243,2657,4040,4636,5192,"IN_subwatershed_data_1564_1590.csv"
"678",51202011004,57.15262451,50.71345427,0.279254163,41,0.723389566,3.933455532,2.168697125,0.920053023,0.270714994,0.010423405,0.037722174,2.304419337,45,0.791059014,128,1.452253982,2,26,457.676358,1.176366522,113051,1978.054393,96144.23529,130.492695,11281,39.82352941,459.2367681,391.6015017,15.48294759,5.95885633,0.753159211,4.353366607,6.819941104,18.82069588,4889,5481,6038,3750,4287,4859,2104,2484,2919,4304,4872,5441,4869,5459,6013,3735,4269,4839,1937,2287,2687,4286,4852,5419,"IN_subwatershed_data_1564_1590.csv"
"679",51202011104,75.84602763,47.47396322,0.422894197,5,0.00737,3.436625498,2.859494538,0.774305064,0.155715404,0.001454916,0.003871525,4.746445916,105,0.131125863,20,0.74791564,0,14,243.6723518,0,75633,997.1913146,113044.75,41.808386,10951,41.0375,358.3127615,311.5603545,4.511032275,2.591842069,0.41455037,6.006375612,41.14525579,5.301100254,4931,5529,6160,3772,4307,4922,2115,2490,2923,4336,4907,5531,4911,5506,6135,3756,4289,4902,1947,2292,2691,4318,4887,5508,"IN_subwatershed_data_1564_1590.csv"
"680",50902030301,41.05112155,34.77818308,0.426502039,46.94305019,0.172803238,3.017574924,2.395849374,1.102665307,0.221815095,0.015556548,0.051762473,0,0,0,0,0.291433329,1,3,74.22468609,0,16884,411.2920515,66238.5,13.83640638,-159,40.475,229.6897176,166.4765565,0.482230412,0.141251853,0.003276562,12.12763239,15.20478052,0.833143294,4276,4938,5766,3484,4065,4728,2128,2524,2927,3880,4505,5248,4258,4918,5742,3470,4048,4709,1959,2324,2695,3864,4486,5227,"IN_subwatershed_data_1564_1590.csv"
"681",51201010601,78.53645579,57.46338358,0.29888132,28,0.341292948,4.164411004,2.401248592,1.08852419,0.220818712,0.00672364,0.030478677,12.2715971,36,0.525732546,16,1.209002324,2,9,125.5344724,6.003241883,10134,129.0356166,46939,12.13449207,-48,47.35,335.3870054,263.8429687,1.023542331,0.267400731,0.070139295,5.64559173,60.07506419,1.036093593,4326,4939,5565,3390,3877,4460,1959,2260,2671,3844,4391,5002,4308,4919,5542,3376,3861,4442,1803,2081,2459,3828,4373,4981,"IN_subwatershed_data_1564_1590.csv"
